,continuous1,continuous2,discrete1,discrete2,discrete3
501,0.37303486388074747,0.4766437775428183,1,4.0,7
502,0.5249704422542643,0.9713928217354079,1,4.0,7
503,0.7505950229289875,0.04622640047085602,1,4.0,7
504,0.3335074657912753,0.6582079130268984,1,4.0,7
505,0.9241587666207636,0.9095579017878257,1,4.0,7
506,0.8623185468359024,0.236564211113225,1,4.0,7
507,0.04869029597552854,0.2137071880691377,1,4.0,7
508,0.25364252425682277,0.7622328074825822,1,4.0,7
509,0.4461355126592019,0.48637379410523596,1,4.0,7
510,0.10462788874247408,0.992177506697882,1,4.0,7
511,0.3484759890334971,0.5891236204917122,1,4.0,7
512,0.7400975256176825,0.9234419334879927,1,4.0,7
513,0.6805144811428259,0.012210519663421904,1,4.0,7
514,0.6223844285660048,0.15453962047570513,1,4.0,7
515,0.7105284027223456,0.6844190447515897,1,4.0,7
516,0.20492368695970176,0.416466369897446,1,4.0,7
517,0.3416981148647321,0.8359645694289802,1,4.0,7
518,0.6762424822774629,0.4288980925565181,1,4.0,7
519,0.8792347630313271,0.7129966963549856,1,4.0,7
520,0.5436780538280952,0.5661600170334582,1,4.0,7
521,0.2826996509455366,0.11990356732862284,1,4.0,7
522,0.03023525800598259,0.7179512067070324,1,4.0,7
523,0.7103368289742134,0.7063718013476981,1,4.0,7
524,0.007884103508440377,0.11571815121321471,1,4.0,7
525,0.3726790698209955,0.561911457807729,1,4.0,7
526,0.5305372145627818,0.33565001754871837,1,4.0,7
527,0.922111461767193,0.45884978204577553,1,4.0,7
528,0.08949454503290011,0.42275869303077596,1,4.0,7
529,0.4059423219682837,0.1047744042491886,1,4.0,7
530,0.024313199710157773,0.15802298629127975,1,4.0,7
531,0.3426109843415903,0.08680861614365021,1,4.0,7
532,0.6222310588397949,0.19244701360336192,1,4.0,7
533,0.2790679482285984,0.8524443864977456,1,4.0,7
534,0.2097499496556351,0.024522649262932905,1,4.0,7
535,0.11570323332709365,0.43161725028685605,1,4.0,7
536,0.5771402440203418,0.8009363887030907,1,4.0,7
537,0.695270005904686,0.1002582045273901,1,4.0,7
538,0.6719571405958223,0.22771359015896464,1,4.0,7
539,0.9488610207205074,0.7274397075582869,1,4.0,7
540,0.0027032138935026984,0.6475524325933526,1,4.0,7
541,0.647196653894036,0.5630238367151661,1,4.0,7
542,0.6003922370976396,0.17164081662818076,1,4.0,7
543,0.5887396099702882,0.7945310119658656,1,4.0,7
544,0.9627703198402424,0.14141411188129605,1,4.0,7
545,0.016871673370039697,0.13479789472306425,1,4.0,7
546,0.6964824307014501,0.7950350443033544,1,4.0,7
547,0.8136786497018634,0.3692233278840753,1,4.0,7
548,0.5098071966215841,0.31261711592334684,1,4.0,7
549,0.33396486959680916,0.2786720513102364,1,4.0,7
550,0.7908401632274049,0.32497210636760143,1,4.0,7
551,0.09724292563242465,0.3405875997076052,1,4.0,7
552,0.44203563772992527,0.6963676936065396,1,4.0,7
553,0.5199523745708382,0.2402622011512725,1,4.0,7
554,0.6939564109345475,0.3253264534739049,1,4.0,7
555,0.09088573203240946,0.7762115084700661,1,4.0,7
556,0.22775950153786095,0.9131505733137121,1,4.0,7
557,0.41030156269012563,0.6128359702284323,1,4.0,7
558,0.6232946730201306,0.10511822946280702,1,4.0,7
559,0.8869607812174175,0.5415846607086229,1,4.0,7
560,0.6188261682413765,0.6277788742244063,1,4.0,7
561,0.13346147093493443,0.3140526970069475,1,4.0,7
562,0.9805801327872824,0.8280003729268972,1,4.0,7
563,0.8717857347554929,0.7820788107571781,1,4.0,7
564,0.502720761145324,0.5753067067202899,1,4.0,7
565,0.922347981796633,0.1450155894271119,1,4.0,7
566,0.5413807937571358,0.6973814656840917,1,4.0,7
567,0.9233060678891631,0.8953486638415221,1,4.0,7
568,0.8298973686033432,0.2501011097732363,1,4.0,7
569,0.9682864102942973,0.9586858956840082,1,4.0,7
570,0.9197828107781584,0.7713023970302836,1,4.0,7
571,0.03603381742856948,0.30032157477911237,1,4.0,7
572,0.17477200416093996,0.6168211241115817,1,4.0,7
573,0.38913467710118577,0.3078479320806945,1,4.0,7
574,0.9521426972954208,0.09946787609389407,1,4.0,7
575,0.3000289194759296,0.8241486696206854,1,4.0,7
576,0.16046764388760104,0.6658070345090323,1,4.0,7
577,0.8863046660865599,0.6140006512807219,1,4.0,7
578,0.4463944154832029,0.14217288071323342,1,4.0,7
579,0.9078755943543261,0.37737711316979705,1,4.0,7
580,0.16023046632014326,0.8766360800049111,1,4.0,7
581,0.6611175115080995,0.1633044607769063,1,4.0,7
582,0.4402637528294918,0.04790288699711853,1,4.0,7
583,0.0764867690302854,0.1911514768901753,1,4.0,7
584,0.6964631446525006,0.250180007174864,1,4.0,7
585,0.2473987555391537,0.7836425237658834,1,4.0,7
586,0.039615522579517726,0.6481414711893314,1,4.0,7
587,0.05994429824957326,0.01734274680649217,1,4.0,7
588,0.06107853706678734,0.01728965274119665,1,4.0,7
589,0.9077329574850395,0.5668964288000554,1,4.0,7
590,0.739883917829101,0.6332924423782887,1,4.0,7
591,0.8980623572137351,0.12542188091555395,1,4.0,7
592,0.6725823112965214,0.6104621520835593,1,4.0,7
593,0.5289399290308832,0.24035191041954007,1,4.0,7
594,0.30444636434737826,0.3367213424605472,1,4.0,7
595,0.9979622513286734,0.4088315803843413,1,4.0,7
596,0.36218905893938935,0.11619479623427964,1,4.0,7
597,0.47064894921390954,0.963093605444955,1,4.0,7
598,0.37824517492346177,0.973764453627561,1,4.0,7
599,0.9795269293354586,0.4450016890894074,1,4.0,7
600,0.17465838539500578,0.2574664780802747,1,4.0,7
601,0.32798800090807967,0.9585944465253112,1,4.0,7
602,0.6803486660150015,0.8180573965471908,1,4.0,7
603,0.06320761833863064,0.724228605558232,1,4.0,7
604,0.607249374011541,0.4618117872776393,1,4.0,7
605,0.4776465028764161,0.41057870144117214,1,4.0,7
606,0.2839999767621011,0.7793492722768518,1,4.0,7
607,0.238413280924058,0.5196136777646266,1,4.0,7
608,0.5145127432987567,0.6605821388208081,1,4.0,7
609,0.36792758053704133,0.5661929816084119,1,4.0,7
610,0.45651989126265535,0.7121854071513629,1,4.0,7
611,0.3374773817642399,0.09410500407840094,1,4.0,7
612,0.9704936935959776,0.3776210926357868,1,4.0,7
613,0.13343943174560402,0.1670891885098651,1,4.0,7
614,0.0968039531783742,0.2420439000235356,1,4.0,7
615,0.34339172879091606,0.2008242765381808,1,4.0,7
616,0.5910269008704913,0.5033222993038652,1,4.0,7
617,0.6591764718500283,0.018992988509918707,1,4.0,7
618,0.39725674716804205,0.9639676020084441,1,4.0,7
619,0.9992779939221711,0.5189638264095712,1,4.0,7
620,0.3518929961930426,0.05257151420438899,1,4.0,7
621,0.7214066679599525,0.6820538403617592,1,4.0,7
622,0.6375826945307929,0.26888805009787653,1,4.0,7
623,0.8130538632474607,0.10676759258842983,1,4.0,7
624,0.97622566345382,0.8303036859749948,1,4.0,7
625,0.8897936564455402,0.1979076029143242,1,4.0,7
626,0.7645619743577086,0.10475426885963135,1,4.0,7
627,0.6982484778182906,0.05690645260383198,1,4.0,7
628,0.3354981696758996,0.728557743534167,1,4.0,7
629,0.14768557820670736,0.655271247322768,1,4.0,7
630,0.06263600305980976,0.008199140586074072,1,4.0,7
631,0.24190170420148482,0.22148054044830368,1,4.0,7
632,0.4322814811812986,0.7046820311167495,1,4.0,7
633,0.5219962736299825,0.15214085470395233,1,4.0,7
634,0.7730835540548716,0.5767507831261646,1,4.0,7
635,0.958740923056593,0.2131564667521073,1,4.0,7
636,0.11732048038481102,0.4492342848107873,1,4.0,7
637,0.10700414019379156,0.8674230618017811,1,4.0,7
638,0.5896947230135507,0.302596427300986,1,4.0,7
639,0.745398073947293,0.6859723899252312,1,4.0,7
640,0.8481503803469849,0.4382812327828012,1,4.0,7
641,0.9358320802167885,0.0961552543014883,1,4.0,7
642,0.983426242260642,0.36063499365180096,1,4.0,7
643,0.3998016922245259,0.8412800663481076,1,4.0,7
644,0.3803351835275731,0.9730462422682282,1,4.0,7
645,0.14780867669727238,0.8450816706160053,1,4.0,7
646,0.6849344386835594,0.16222839077355067,1,4.0,7
647,0.6567619584408371,0.3455092984490846,1,4.0,7
648,0.8620625958512073,0.8311881586067501,1,4.0,7
649,0.09725799478764063,0.5538959343957655,1,4.0,7
650,0.4977769078253418,0.7761857971144082,1,4.0,7
651,0.5810819296720631,0.7777832666167901,1,4.0,7
652,0.2415570400399184,0.0710879006301196,1,4.0,7
653,0.16902540612916128,0.3424065656010231,1,4.0,7
654,0.8595808364196215,0.4790215054529672,1,4.0,7
655,0.058534922235558784,0.945224721580388,1,4.0,7
656,0.4706209039180729,0.8982288010160042,1,4.0,7
657,0.11583400130088528,0.4230319829312198,1,4.0,7
658,0.45705876133136736,0.09566592748691505,1,4.0,7
659,0.9799623263423093,0.40454228688038174,1,4.0,7
660,0.4237063534554728,0.5359033326412808,1,4.0,7
661,0.8571249175045673,0.9043971913990313,1,4.0,7
662,0.11731556418319389,0.29487926714121704,1,4.0,7
663,0.27125207676186414,0.30886414566898734,1,4.0,7
664,0.4037927406673345,0.627183234547841,1,4.0,7
665,0.39981214000933074,0.505191555071379,1,4.0,7
666,0.6713834786701531,0.19586895905880652,1,4.0,7
667,0.34471812737550767,0.14472724884257937,1,4.0,7
668,0.7137668684100164,0.4894972098053466,1,4.0,7
669,0.6391868992253925,0.7793909564002804,1,4.0,7
670,0.3991611452547731,0.7788312515567875,1,4.0,7
671,0.43176012765431926,0.9758036873205908,1,4.0,7
672,0.6145276998103207,0.3827181981579947,1,4.0,7
673,0.07004219014464463,0.391989326810261,1,4.0,7
674,0.8224067383556903,0.0018194947805292294,1,4.0,7
675,0.6534211611136369,0.8299173651954892,1,4.0,7
676,0.7263424644178352,0.6466284440680506,1,4.0,7
677,0.5369230010823904,0.7699221187318909,1,4.0,7
678,0.11047711099174473,0.47062319994480306,1,4.0,7
679,0.4050356132969499,0.9201934886408648,1,4.0,7
680,0.40537358284855607,0.029113797832714394,1,4.0,7
681,0.3210429900432169,0.11528118273788834,1,4.0,7
682,0.02995032490474936,0.37601733497150314,1,4.0,7
683,0.7372542425964773,0.0851059081135721,1,4.0,7
684,0.1097844580625007,0.08788788196507191,1,4.0,7
685,0.6063081330450851,0.5668726793505451,1,4.0,7
686,0.7032174964672158,0.2161220195699175,1,4.0,7
687,0.6347863229336947,0.6265352105571295,1,4.0,7
688,0.959142251977975,0.9293998221452582,1,4.0,7
689,0.10329815508513862,0.8238822097031292,1,4.0,7
690,0.8671671591051991,0.2484303875538083,1,4.0,7
691,0.029190234848913255,0.08966292611132298,1,4.0,7
692,0.534916854927084,0.9501924682159203,1,4.0,7
693,0.4042436179392588,0.9944959313733248,1,4.0,7
694,0.5241838603937582,0.3744948994651792,1,4.0,7
695,0.3650998770600098,0.460677261142561,1,4.0,7
696,0.19056691494006806,0.14533366133006653,1,4.0,7
697,0.01912289744868978,0.7101807927776813,1,4.0,7
698,0.5181498137911743,0.4218336068528409,1,4.0,7
699,0.8427768626848423,0.8030151452544093,1,4.0,7
700,0.37321595574479416,0.5772967114245704,1,4.0,7
701,0.22286381801498023,0.04278380916663371,1,4.0,7
702,0.08053200347184408,0.3349545405035974,1,4.0,7
703,0.08531092311870336,0.8085961706701537,1,4.0,7
704,0.22139644629277222,0.6881138813839268,1,4.0,7
705,0.10001406092155518,0.6325319473789155,1,4.0,7
706,0.26503969836448205,0.6725046423160782,1,4.0,7
707,0.06614946211695472,0.6050368756235982,1,4.0,7
708,0.06560486720992564,0.6411243265875745,1,4.0,7
709,0.8562761796227819,0.620421104640871,1,4.0,7
710,0.16212026070883323,0.5334279395046583,1,4.0,7
711,0.559682405823448,0.7577471254274131,1,4.0,7
712,0.7734555444490305,0.36949256352123194,1,4.0,7
713,0.4564095653390666,0.4752383386405016,1,4.0,7
714,0.15336887785934572,0.40144955691968986,1,4.0,7
715,0.19959614212011434,0.20921049112192747,1,4.0,7
716,0.43298420628118073,0.3218889624998843,1,4.0,7
717,0.5282340891785358,0.05501507760990065,1,4.0,7
718,0.3494402920485349,0.32552763392261075,1,4.0,7
719,0.7814796002346613,0.3905830929331291,1,4.0,7
720,0.7510216488563984,0.09338409764882383,1,4.0,7
721,0.9272118073731179,0.2204551297120967,1,4.0,7
722,0.02895254902696054,0.24954174744284097,1,4.0,7
723,0.8956912912102034,0.2274702082086888,1,4.0,7
724,0.39256878846215104,0.35022170152394927,1,4.0,7
725,0.8783724953799941,0.14487610506997384,1,4.0,7
726,0.6907847761565296,0.7315013568444494,1,4.0,7
727,0.9873487570739682,0.3426548553177532,1,4.0,7
728,0.7592824517166681,0.12236523402169797,1,4.0,7
729,0.3645446259967866,0.5935997813267829,1,4.0,7
730,0.5010631728347521,0.1796481751174227,1,4.0,7
731,0.37638915519435123,0.05805632067769373,1,4.0,7
732,0.3649118360212381,0.16329214202474285,1,4.0,7
733,0.26090449938105975,0.4199948120491419,1,4.0,7
734,0.4959702953734696,0.6935089719274358,1,4.0,7
735,0.6817399450693612,0.6415008847712601,1,4.0,7
736,0.2773402713052435,0.005205979359825141,1,4.0,7
737,0.52437981107722,0.793290652514086,1,4.0,7
738,0.11738029417055718,0.3356877784624941,1,4.0,7
739,0.1598452868541913,0.6797156909555698,1,4.0,7
740,0.04680635471218875,0.032673171706932846,1,4.0,7
741,0.9707314427706328,0.3937882433723108,1,4.0,7
742,0.0038603515102610952,0.019610501319103024,1,4.0,7
743,0.1785799680576563,0.8163455351451152,1,4.0,7
744,0.6128667531169923,0.18696718051616434,1,4.0,7
745,0.0813695988533053,0.6745479075190918,1,4.0,7
746,0.8818965030968323,0.2770661627261115,1,4.0,7
747,0.7196201578422882,0.13535111433764768,1,4.0,7
748,0.9663899714378934,0.9302953390465766,1,4.0,7
749,0.5076355472407649,0.5950246157866221,1,4.0,7
750,0.3004036831584872,0.8906310472988932,1,4.0,7
751,0.5495005727952714,0.30659940165063915,1,4.0,7
752,0.9308187172979732,0.8298353336783945,1,4.0,7
753,0.5207614372418605,0.9416823334062824,1,4.0,7
754,0.26720703186231864,0.3951838267867882,1,4.0,7
755,0.8773987891741196,0.9041310511984469,1,4.0,7
756,0.3719187485124613,0.33508574267910995,1,4.0,7
757,0.0013833499989991394,0.3245999991272911,1,4.0,7
758,0.24768502249231594,0.9957326721950958,1,4.0,7
759,0.3182335091770624,0.9524104481773523,1,4.0,7
760,0.8587774682319022,0.228618345971475,1,4.0,7
761,0.458503167066445,0.8372020270371454,1,4.0,7
762,0.44458728781130075,0.3424578776409021,1,4.0,7
763,0.3361022663998874,0.9792433739780269,1,4.0,7
764,0.8806781230470796,0.8498176287600633,1,4.0,7
765,0.9450267769403914,0.9049193013125382,1,4.0,7
766,0.9918903291546294,0.5736735114895585,1,4.0,7
767,0.37674126696098675,0.2941513523211804,1,4.0,7
768,0.9661474456271714,0.19752500637671,1,4.0,7
769,0.7918795696309013,0.5278719205461331,1,4.0,7
770,0.6756891476442668,0.6715157252329823,1,4.0,7
771,0.24488947942009942,0.7417886351237006,1,4.0,7
772,0.2164572609442098,0.17038321256296285,1,4.0,7
773,0.16604782452124567,0.5358879925710621,1,4.0,7
774,0.9227566102253654,0.43610982009521804,1,4.0,7
775,0.2940766623831661,0.20822421097781196,1,4.0,7
776,0.45309424544887844,0.552962317358824,1,4.0,7
777,0.4939578339872235,0.27591372180645746,1,4.0,7
778,0.7781715954502542,0.5350545571095502,1,4.0,7
779,0.8442349615530241,0.20010934490087728,1,4.0,7
780,0.1390727011486128,0.8999425369158052,1,4.0,7
781,0.4269043602110737,0.33810282491959054,1,4.0,7
782,0.8428548878354571,0.610334602657793,1,4.0,7
783,0.8180333057558384,0.12193298741989589,1,4.0,7
784,0.1024137584524164,0.6300171925284672,1,4.0,7
785,0.156383348867963,0.27204033929140836,1,4.0,7
786,0.3041986915994078,0.9565315903711672,1,4.0,7
787,0.07535906908334034,0.39415426604133086,1,4.0,7
788,0.4246630028405929,0.607406556711858,1,4.0,7
789,0.10761770514958191,0.21581336566329634,1,4.0,7
790,0.568217593669845,0.8614762028764,1,4.0,7
791,0.24655693981115612,0.8043329181204663,1,4.0,7
792,0.5964330653496227,0.2456353122757715,1,4.0,7
793,0.11752564290363765,0.9110485080061057,1,4.0,7
794,0.9758838684185334,0.040155022034127685,1,4.0,7
795,0.9325612038573404,0.7525731205167397,1,4.0,7
796,0.3917969385646658,0.4578687853426443,1,4.0,7
797,0.24217859412608544,0.835459394476964,1,4.0,7
798,0.2503982128535728,0.465485967436008,1,4.0,7
799,0.48339353520239203,0.06558209567040296,1,4.0,7
800,0.03999280190071697,0.22654553229584695,1,4.0,7
801,0.639705106075127,0.9943748347169384,1,4.0,7
802,0.4083029083397448,0.3341776027693687,1,4.0,7
803,0.3774065725888873,0.16030521702543288,1,4.0,7
804,0.8093649714891984,0.8058308258054888,1,4.0,7
805,0.70903546018329,0.045069827390500805,1,4.0,7
806,0.954333815392692,0.06640875146876257,1,4.0,7
807,0.3519362404956907,0.2975187794543661,1,4.0,7
808,0.8975427646494055,0.04740097463539672,1,4.0,7
809,0.7699671862500889,0.9957126838923056,1,4.0,7
810,0.35742465159471304,0.6911288860821325,1,4.0,7
811,0.6216654364532578,0.5195864408573572,1,4.0,7
812,0.2885699576516956,0.8051663899562637,1,4.0,7
813,0.8743999170748423,0.6624868006119337,1,4.0,7
814,0.11242731721231125,0.17326495367589456,1,4.0,7
815,0.21243436129404103,0.2196337996488893,1,4.0,7
816,0.18303329207992114,0.8676942857212915,1,4.0,7
817,0.40302600240428865,0.3369613267738214,1,4.0,7
818,0.7452329600321291,0.4476403426248784,1,4.0,7
819,0.5269074490521803,0.3911357121233465,1,4.0,7
820,0.48767632353820756,0.05202981200504242,1,4.0,7
821,0.0005459648969956543,0.7045737172836195,1,4.0,7
822,0.4254017253550547,0.5400740807862157,1,4.0,7
823,0.06355377483615843,0.6761400818139303,1,4.0,7
824,0.20825325212148382,0.27823138966714334,1,4.0,7
825,0.9323939389604944,0.4069139083269768,1,4.0,7
826,0.2153982043432382,0.19264976227164798,1,4.0,7
827,0.8583376386342625,0.41968263143719775,1,4.0,7
828,0.8028933715613342,0.6534914117970338,1,4.0,7
829,0.15914623694224284,0.944689043192468,1,4.0,7
830,0.6057119572702788,0.6634571998860077,1,4.0,7
831,0.11566187190501331,0.5251597299929988,1,4.0,7
832,0.7278881583695115,0.4163672224981614,1,4.0,7
833,0.6374622773722066,0.10554968426098033,1,4.0,7
834,0.8119385616910193,0.4770742969319903,1,4.0,7
835,0.47938454938918806,0.15510809316064378,1,4.0,7
836,0.9148630878333829,0.5821871830790901,1,4.0,7
837,0.04934894678843971,0.7302470776105839,1,4.0,7
838,0.29288856502701466,0.9464956116881924,1,4.0,7
839,0.715052597465167,0.2968528676879666,1,4.0,7
840,0.41810921174800086,0.396905538757533,1,4.0,7
841,0.17295135427115638,0.18295193952533229,1,4.0,7
842,0.10721074542854603,0.8779405098804326,1,4.0,7
843,0.8173391114616214,0.8240772244494228,1,4.0,7
844,0.47314297846564424,0.7749598946732359,1,4.0,7
845,0.8822836719191074,0.057290038549901334,1,4.0,7
846,0.733289134316726,0.5567194419749216,1,4.0,7
847,0.4097262056307436,0.23501356203546908,1,4.0,7
848,0.37351101415568366,0.11968519672230693,1,4.0,7
849,0.5156383466512517,0.7816131001833894,1,4.0,7
850,0.8890599531897286,0.21158137510768193,1,4.0,7
851,0.7372785797141679,0.5008116982476696,1,4.0,7
852,0.00515296426902323,0.5260963484005408,1,4.0,7
853,0.6941578513691256,0.21328200403897157,1,4.0,7
854,0.9195074069058207,0.49226116632238226,1,4.0,7
855,0.7104557595044916,0.052819897599996946,1,4.0,7
856,0.1770057815674959,7.2449638492178e-05,1,4.0,7
857,0.4835181274274587,0.8803219316643702,1,4.0,7
858,0.1403160179234194,0.4155887020861522,1,4.0,7
859,0.3589952783396321,0.9074197989533556,1,4.0,7
860,0.9371170419405177,0.49630735972825957,1,4.0,7
861,0.9233053075587083,0.4311082945881648,1,4.0,7
862,0.2828368521760829,0.29591214065860727,1,4.0,7
863,0.33963104416619916,0.08168893759303875,1,4.0,7
864,0.6002128681312939,0.30969464926452184,1,4.0,7
865,0.96319729526038,0.6084702651738416,1,4.0,7
866,0.14780133406539042,0.7627863472229892,1,4.0,7
867,0.2569166436866691,0.5408255176538437,1,4.0,7
868,0.8735568272907714,0.7582558436964189,1,4.0,7
869,0.4918922317083445,0.15775159165898744,1,4.0,7
870,0.8989610922270317,0.5832399316791738,1,4.0,7
871,0.18551789752317627,0.8826032270257104,1,4.0,7
872,0.5326685874713607,0.21796020764080337,1,4.0,7
873,0.32626963264937237,0.2276689383929903,1,4.0,7
874,0.31654255989247604,0.7484325130680506,1,4.0,7
875,0.44687696394619913,0.8120567848487955,1,4.0,7
876,0.43307744910126844,0.24804632969409923,1,4.0,7
877,0.3573468796779544,0.3315698041877778,1,4.0,7
878,0.9149707703156186,0.6317694004506118,1,4.0,7
879,0.7317441854328928,0.3984317131891898,1,4.0,7
880,0.7275469913315297,0.6240109701292529,1,4.0,7
881,0.2899134495919554,0.4964300320967251,1,4.0,7
882,0.5777094243168404,0.773651309078725,1,4.0,7
883,0.779179433301834,0.8458886469133242,1,4.0,7
884,0.7955903685432131,0.8638272093051601,1,4.0,7
885,0.34453046075431226,0.6115250777298431,1,4.0,7
886,0.7708727565686478,0.6125841045192504,1,4.0,7
887,0.735893896807733,0.4496468988194058,1,4.0,7
888,0.14150648562190027,0.02761404496330544,1,4.0,7
889,0.8659454685664772,0.29918021946326245,1,4.0,7
890,0.4413214701804108,0.0636977185007408,1,4.0,7
891,0.48641044888866547,0.4377852488597531,1,4.0,7
892,0.4483691788979973,0.8494852489826142,1,4.0,7
893,0.5678460014775075,0.5968020177048212,1,4.0,7
894,0.6211692473670547,0.675532598269557,1,4.0,7
895,0.4981795657629434,0.18800797177707496,1,4.0,7
896,0.8667885432590956,0.26195314970279426,1,4.0,7
897,0.6277347561952844,0.16313215297289452,1,4.0,7
898,0.40142794930551995,0.8426887622604307,1,4.0,7
899,0.41669175690871096,0.28031301298749256,1,4.0,7
900,0.8108386151289514,0.5623263097012292,1,4.0,7
901,0.3481919427465201,0.14112861301900848,1,4.0,7
902,0.21145479578241355,0.12398890832731169,1,4.0,7
903,0.059383188005789234,0.34758336321601746,1,4.0,7
904,0.8760268479205742,0.3303531580600173,1,4.0,7
905,0.9185464511903499,0.32885323381140785,1,4.0,7
906,0.12012018216347597,0.6009327870197562,1,4.0,7
907,0.33447374149611486,0.31599015604044445,1,4.0,7
908,0.17537206951524387,0.7687358689747713,1,4.0,7
909,0.11589846882587973,0.09067076824664133,1,4.0,7
910,0.8998667430000302,0.3247858577376286,1,4.0,7
911,0.05687725914535546,0.6691931285020627,1,4.0,7
912,0.9804856634690068,0.60293211047753,1,4.0,7
913,0.09645086069738418,0.11951561836705538,1,4.0,7
914,0.8634706491935857,0.4394734931348375,1,4.0,7
915,0.5665061069891627,0.30922146287453667,1,4.0,7
916,0.36791748781787337,0.6318704323147726,1,4.0,7
917,0.3423423766251579,0.12987027957280362,1,4.0,7
918,0.7573641432377087,0.6705659229837077,1,4.0,7
919,0.3145732950042872,0.46383253126978974,1,4.0,7
920,0.6573189166171418,0.274889987919257,1,4.0,7
921,0.5173260835160801,0.7474439936640761,1,4.0,7
922,0.4849656451580705,0.1879098553132461,1,4.0,7
923,0.9011621706491616,0.1522379385630518,1,4.0,7
924,0.5546450586202596,0.015355936564545813,1,4.0,7
925,0.8268616030486949,0.861300356312702,1,4.0,7
926,0.7255735341014894,0.49236554071343774,1,4.0,7
927,0.03855724605899835,0.5167156093215455,1,4.0,7
928,0.7731100525054192,0.11476261670583532,1,4.0,7
929,0.21687025009104066,0.10777613604762737,1,4.0,7
930,0.9031496468515715,0.33378340489470293,1,4.0,7
931,0.042924190608832014,0.5162306440186114,1,4.0,7
932,0.33307203447431877,0.7008722190433495,1,4.0,7
933,0.09973294723475401,0.4992703565129284,1,4.0,7
934,0.47558911708484375,0.8315584310390406,1,4.0,7
935,0.8200224358697518,0.37739233174698905,1,4.0,7
936,0.2981873596630641,0.028087991954701463,1,4.0,7
937,0.1509348973110416,0.42615227502611275,1,4.0,7
938,0.3302670356968992,0.08500262931736602,1,4.0,7
939,0.813880141920636,0.3220544273636916,1,4.0,7
940,0.14038395779934687,0.9851546831184075,1,4.0,7
941,0.2273624490775018,0.8573542571210433,1,4.0,7
942,0.06885196449337394,0.23645571315893898,1,4.0,7
943,0.7057100439896077,0.3759624313127088,1,4.0,7
944,0.3952332435363368,0.43116513094431075,1,4.0,7
945,0.310839977143316,0.7638683777001858,1,4.0,7
946,0.7186263903411519,0.03345712782056509,1,4.0,7
947,0.33597754234025523,0.038622770027903375,1,4.0,7
948,0.727771273214418,0.11711786752871545,1,4.0,7
949,0.8151993953143135,0.6283249825850742,1,4.0,7
950,0.21766284345773845,0.4145466172444473,1,4.0,7
951,0.9738186968459833,0.8489256287623339,1,4.0,7
952,0.16235794791266678,0.28405789022783723,1,4.0,7
953,0.29084090665674256,0.4892520298094337,1,4.0,7
954,0.17979529083354162,0.7067857215297443,1,4.0,7
955,0.34550565635633446,0.5452011971650093,1,4.0,7
956,0.4800608878207556,0.31679997775695934,1,4.0,7
957,0.5221758690021191,0.1525427686133508,1,4.0,7
958,0.853606042296272,0.5406034186244121,1,4.0,7
959,0.8894479088158666,0.14215650226214827,1,4.0,7
960,0.22010386078090638,0.9393044596914456,1,4.0,7
961,0.6228940321857525,0.5398906106106404,1,4.0,7
962,0.11149605729871559,0.1749153048569262,1,4.0,7
963,0.4589698601820683,0.7206425469169074,1,4.0,7
964,0.32233353804661813,0.10354719431977222,1,4.0,7
965,0.3165007454536064,0.7716447899740201,1,4.0,7
966,0.482584241712101,0.4572891110790437,1,4.0,7
967,0.7298276355292675,0.13266195551253201,1,4.0,7
968,0.0691826587923895,0.037211036308801515,1,4.0,7
969,0.8791733376874045,0.9933779936899051,1,4.0,7
970,0.7348137746305611,0.2743682900876313,1,4.0,7
971,0.17649938888906014,0.9522486220717061,1,4.0,7
972,0.9391609090873704,0.5018363367370507,1,4.0,7
973,0.5063122240233886,0.5030153839254815,1,4.0,7
974,0.9998085781169653,0.0910697183721334,1,4.0,7
975,0.19725947430073765,0.950705818837975,1,4.0,7
976,0.5349081983832014,0.7328958645500868,1,4.0,7
977,0.2902480425599284,0.5187278381595511,1,4.0,7
978,0.30417355738924656,0.12025713907388602,1,4.0,7
979,0.5910653808339902,0.17567656948828547,1,4.0,7
980,0.9217190668708333,0.43216660514178373,1,4.0,7
981,0.805263855579175,0.36225882073221694,1,4.0,7
982,0.7239413985013259,0.5581380068713327,1,4.0,7
983,0.5591737821017022,0.07634397475720878,1,4.0,7
984,0.9222985036674477,0.04034601931833981,1,4.0,7
985,0.49236140669088413,0.5111030866900542,1,4.0,7
986,0.8738321783347182,0.028501380929072284,1,4.0,7
987,0.8339816438766318,0.0595519540101761,1,4.0,7
988,0.21383534680158656,0.3763414581904063,1,4.0,7
989,0.7712254629659102,0.06177906973480196,1,4.0,7
990,0.012171156943258765,0.3854696266163501,1,4.0,7
991,0.3228295375480875,0.24175051590943641,1,4.0,7
992,0.22956744469194978,0.18777029710908766,1,4.0,7
993,0.5068629584873134,0.40467983148626285,1,4.0,7
994,0.7368531616807855,0.11990390563125708,1,4.0,7
995,0.09767636744772412,0.3496393671192708,1,4.0,7
996,0.5149222019367684,0.4348736293666029,1,4.0,7
997,0.9384120216943856,0.8300029469601379,1,4.0,7
998,0.2286465509829455,0.9328061824822222,1,4.0,7
999,0.6771411441114241,0.30833843446623255,1,4.0,7
1000,0.5928802707811576,0.2926420497404363,1,4.0,7
1001,0.01006369565609333,0.5665182742712181,1,4.0,7
